일시,최대전력(MW),평균기온(°C),최고기온(°C),최저기온(°C),평균 상대습도(%),평균 풍속(m/s),일강수량(mm),일 최심신적설(cm),월,요일,주말여부,불쾌지수,체감온도
2024-07-01,78373.0,25.866666666666664,30.133333333333336,22.183333333333334,77.33333333333333,1.9166666666666667,1.7666666666666666,0.0,7,0,0,75.99685333333332,25.866666666666664
2024-07-02,79801.0,24.383333333333336,26.733333333333334,21.916666666666668,91.58333333333333,2.9499999999999997,41.23333333333333,0.0,7,1,0,75.06184208333335,24.383333333333336
2024-07-03,77555.0,25.816666666666666,29.083333333333332,23.650000000000002,82.71666666666667,3.6,11.799999999999999,0.0,7,2,0,76.52415591666667,25.816666666666666
2024-07-04,81970.0,27.05,31.46666666666667,22.900000000000002,77.91666666666667,3.0,1.7333333333333334,0.0,7,3,0,77.93411041666667,27.05
2024-07-05,77102.0,25.316666666666666,28.766666666666666,22.78333333333333,79.31666666666666,3.15,3.5666666666666664,0.0,7,4,0,75.34374941666667,25.316666666666666
2024-07-06,72015.0,26.333333333333332,30.166666666666668,23.316666666666666,83.68333333333334,3.233333333333333,1.8666666666666665,0.0,7,5,1,77.47952833333333,26.333333333333332
2024-07-07,70129.0,25.849999999999998,28.933333333333334,23.316666666666666,87.31666666666666,2.4833333333333334,17.12,0.0,7,6,1,77.09786141666666,25.849999999999998
2024-07-08,83021.0,24.866666666666664,26.433333333333334,23.883333333333336,93.16666666666667,2.266666666666667,30.75,0.0,7,0,0,76.05493666666666,24.866666666666664
2024-07-09,82246.0,24.2,26.233333333333334,22.849999999999998,93.28333333333335,2.0166666666666666,36.21666666666667,0.0,7,1,0,74.91130433333333,24.2
2024-07-10,80964.0,24.683333333333334,28.233333333333334,22.133333333333336,87.21666666666665,2.9166666666666665,35.25,0.0,7,2,0,75.13421741666667,24.683333333333334
2024-07-11,79983.0,24.099999999999998,27.099999999999998,21.983333333333334,87.10000000000001,1.5999999999999999,5.279999999999999,0.0,7,3,0,74.14688899999999,24.099999999999998
2024-07-12,78463.0,25.316666666666666,30.25,21.933333333333334,83.14999999999999,1.5666666666666667,2.25,0.0,7,4,0,75.75635025,25.316666666666666
2024-07-13,71353.0,26.05,30.400000000000002,22.599999999999998,80.43333333333334,1.75,2.5166666666666666,0.0,7,5,1,76.64188783333333,26.05
2024-07-14,69336.0,25.566666666666666,28.483333333333334,23.3,82.41666666666667,2.283333333333333,13.3,0.0,7,6,1,76.08389916666667,25.566666666666666
2024-07-15,82759.0,26.166666666666668,29.583333333333332,23.46666666666667,78.85000000000001,2.3333333333333335,1.175,0.0,7,0,0,76.6455425,26.166666666666668
2024-07-16,83678.0,25.099999999999998,28.03333333333333,23.0,88.01666666666667,1.8833333333333335,27.850000000000005,0.0,7,1,0,75.91587816666666,25.099999999999998
2024-07-17,84204.0,26.05,29.0,23.416666666666668,87.39999999999999,3.0,31.24,0.0,7,2,0,77.442323,26.05
2024-07-18,84567.0,25.733333333333334,27.400000000000002,24.183333333333334,88.78333333333335,3.466666666666667,48.25,0.0,7,3,0,77.06642533333334,25.733333333333334
2024-07-19,82174.0,25.78333333333333,29.05,23.633333333333336,85.81666666666666,2.15,6.433333333333333,0.0,7,4,0,76.81784991666666,25.78333333333333
2024-07-20,74657.0,26.650000000000002,30.599999999999998,23.8,83.21666666666667,3.02,18.98,0.0,7,5,1,77.94198591666668,26.650000000000002
2024-07-21,74740.0,27.616666666666664,31.616666666666664,24.2,79.98333333333333,3.3333333333333335,3.533333333333333,0.0,7,6,1,79.09972658333334,27.616666666666664
2024-07-22,86921.0,28.05,30.516666666666666,25.2,79.64999999999999,3.4,62.45,0.0,7,0,0,79.74895674999999,28.05
2024-07-23,87645.0,27.583333333333332,29.599999999999998,26.21666666666667,81.33333333333333,3.1833333333333336,1.48,0.0,7,1,0,79.22193333333334,27.583333333333332
2024-07-24,87552.0,27.599999999999998,30.916666666666668,25.116666666666664,83.86666666666666,2.316666666666667,34.1,0.0,7,2,0,79.57879466666667,27.599999999999998
2024-07-25,90254.0,28.766666666666666,33.083333333333336,25.266666666666666,79.51666666666667,1.8,5.82,0.0,7,3,0,80.87566816666667,28.766666666666666
2024-07-26,88660.0,28.7,32.73333333333333,25.71666666666667,79.41666666666667,2.3666666666666667,2.983333333333333,0.0,7,4,0,80.75507416666667,28.7
2024-07-27,77483.0,28.75,32.1,26.633333333333336,81.89999999999999,2.6166666666666667,9.42,0.0,7,5,1,81.1865875,28.75
2024-07-28,76431.0,29.45,33.083333333333336,26.766666666666666,74.8,3.3000000000000003,0.0,0.0,7,6,1,81.266414,29.45
2024-07-29,82616.0,28.483333333333334,31.316666666666666,26.28333333333333,77.16666666666667,3.3833333333333333,0.0,0.0,7,0,0,80.09650916666666,28.483333333333334
2024-07-30,84530.0,28.816666666666666,32.5,25.900000000000002,75.31666666666666,2.533333333333333,0.0,0.0,7,1,0,80.35793191666667,28.816666666666666
2024-07-31,84794.0,29.483333333333334,33.71666666666666,26.333333333333332,74.21666666666667,2.433333333333333,0.0,0.0,7,2,0,81.23124841666666,29.483333333333334
2024-08-01,85215.0,29.916666666666668,33.61666666666667,27.183333333333334,75.28333333333333,2.5500000000000003,0.15,0.0,8,3,0,82.06402458333334,29.916666666666668
2024-08-02,85301.0,29.96666666666667,33.56666666666667,27.46666666666667,78.23333333333333,2.5666666666666664,1.2,0.0,8,4,0,82.59511633333334,29.96666666666667
2024-08-03,80942.0,30.46666666666667,34.65,27.183333333333334,74.86666666666667,1.6833333333333333,0.0,0.0,8,5,1,82.85335066666667,30.46666666666667
2024-08-04,81926.0,30.316666666666666,35.06666666666667,26.96666666666667,74.33333333333333,1.616666666666667,0.9,0.0,8,6,1,82.53686833333333,30.316666666666666
2024-08-05,93841.0,28.7,33.93333333333333,25.71666666666667,79.71666666666665,1.8499999999999999,14.2,0.0,8,0,0,80.79741316666667,28.7
2024-08-06,91799.0,29.03333333333333,33.56666666666667,25.133333333333336,76.68333333333334,1.7,0.2,0.0,8,1,0,80.89237383333332,29.03333333333333
2024-08-07,92326.0,29.566666666666666,33.949999999999996,26.46666666666667,75.33333333333333,1.55,2.5,0.0,8,2,0,81.52715333333333,29.566666666666666
2024-08-08,90615.0,28.316666666666666,32.166666666666664,25.55,78.66666666666667,1.45,11.966666666666667,0.0,8,3,0,80.04018666666667,28.316666666666666
2024-08-09,89962.0,28.883333333333336,33.63333333333333,25.333333333333332,74.89999999999999,1.5833333333333333,0.0,0.0,8,4,0,80.40208050000001,28.883333333333336
2024-08-10,81106.0,29.016666666666666,33.583333333333336,25.683333333333334,74.05,1.7166666666666668,16.3,0.0,8,5,1,80.48632325,29.016666666666666
2024-08-11,81183.0,29.46666666666667,33.88333333333333,25.8,71.0,2.016666666666667,0.0,0.0,8,6,1,80.72712000000001,29.46666666666667
2024-08-12,94489.0,29.733333333333334,34.21666666666667,26.083333333333332,70.85000000000001,2.0,0.0,0.0,8,0,0,81.107856,29.733333333333334
2024-08-13,94639.0,29.53333333333333,34.6,26.066666666666666,71.46666666666667,2.0166666666666666,6.6000000000000005,0.0,8,1,0,80.89769066666666,29.53333333333333
2024-08-14,93508.0,29.233333333333334,33.733333333333334,25.366666666666664,71.35000000000001,2.1333333333333333,4.033333333333333,0.0,8,2,0,80.4253535,29.233333333333334
2024-08-15,85140.0,28.95,34.0,25.599999999999998,72.45,2.0500000000000003,3.566666666666667,0.0,8,3,0,80.15368225,28.95
2024-08-16,90358.0,29.066666666666666,33.766666666666666,25.616666666666664,70.71666666666667,2.05,9.933333333333334,0.0,8,4,0,80.08094466666667,29.066666666666666
2024-08-17,80794.0,28.849999999999998,33.666666666666664,25.849999999999998,73.05,1.8166666666666667,7.3,0.0,8,5,1,80.08652574999999,28.849999999999998
2024-08-18,80336.0,28.933333333333334,33.38333333333333,25.616666666666664,72.45,1.95,0.0,0.0,8,6,1,80.12822800000001,28.933333333333334
2024-08-19,95611.0,29.650000000000002,34.233333333333334,25.78333333333333,72.31666666666666,1.8666666666666665,0.48,0.0,8,0,0,81.20268941666667,29.650000000000002
2024-08-20,97115.0,29.733333333333334,33.86666666666667,26.75,76.73333333333333,2.566666666666667,15.566666666666668,0.0,8,1,0,81.99835733333333,29.733333333333334
2024-08-21,92623.0,28.333333333333332,31.333333333333332,26.016666666666666,85.85000000000001,3.4166666666666665,24.53333333333333,0.0,8,2,0,81.054375,28.333333333333332
2024-08-22,93224.0,28.599999999999998,31.766666666666666,26.516666666666666,80.86666666666666,3.6833333333333336,3.183333333333333,0.0,8,3,0,80.79865466666666,28.599999999999998
2024-08-23,90221.0,28.666666666666668,32.583333333333336,25.233333333333334,74.75,2.316666666666667,0.13333333333333333,0.0,8,4,0,80.04480000000001,28.666666666666668
2024-08-24,80368.0,28.7,32.78333333333333,25.5,74.51666666666667,1.6833333333333333,4.4,0.0,8,5,1,80.06353716666666,28.7
2024-08-25,78726.0,28.566666666666666,33.25,25.383333333333336,76.68333333333334,1.4666666666666668,0.125,0.0,8,6,1,80.16009683333334,28.566666666666666
2024-08-26,92012.0,28.25,32.333333333333336,25.566666666666666,78.96666666666665,1.5833333333333333,8.233333333333334,0.0,8,0,0,79.97526916666666,28.25
2024-08-27,87744.0,26.816666666666666,30.583333333333332,24.53333333333333,76.64999999999999,2.233333333333333,3.1666666666666665,0.0,8,1,0,77.40997525,26.816666666666666
2024-08-28,87061.0,27.45,31.633333333333336,23.366666666666664,68.35,2.85,1.1,0.0,8,2,0,77.33490425,27.45
2024-08-29,89132.0,28.333333333333332,33.1,24.133333333333336,66.05,3.0666666666666664,2.033333333333333,0.0,8,3,0,78.331875,28.333333333333332
2024-08-30,88156.0,28.266666666666666,33.550000000000004,24.233333333333334,66.75,2.433333333333333,0.5,0.0,8,4,0,78.33007,28.266666666666666
2024-08-31,76281.0,27.183333333333334,32.18333333333333,23.183333333333334,67.89999999999999,2.1166666666666667,0.0,0.0,8,5,1,76.8817085,27.183333333333334
2024-09-01,73547.0,27.150000000000002,31.833333333333332,23.616666666666664,68.45,1.8166666666666667,0.0,0.0,9,6,1,76.90148325000001,27.150000000000002
2024-09-02,84912.0,25.666666666666668,29.083333333333332,22.833333333333332,73.56666666666666,1.8166666666666667,1.1833333333333333,0.0,9,0,0,75.26325666666668,25.666666666666668
2024-09-03,84302.0,26.433333333333334,30.71666666666667,23.03333333333333,63.38333333333333,2.6666666666666665,0.0,0.0,9,1,0,75.23396783333334,26.433333333333334
2024-09-04,85207.0,26.75,32.016666666666666,22.03333333333333,63.25,2.283333333333333,0.0,0.0,9,2,0,75.67293125,26.75
2024-09-05,87371.0,27.116666666666664,31.400000000000002,23.083333333333332,71.95,2.1666666666666665,3.8000000000000003,0.0,9,3,0,77.29098725,27.116666666666664
2024-09-06,84423.0,25.683333333333334,28.616666666666664,23.900000000000002,80.61666666666666,2.033333333333333,4.5200000000000005,0.0,9,4,0,76.07331341666668,25.683333333333334
2024-09-07,74180.0,26.3,30.45,23.5,79.48333333333333,1.6333333333333335,3.6,0.0,9,5,1,76.93195883333334,26.3
2024-09-08,74309.0,27.333333333333332,32.36666666666667,23.766666666666666,74.08333333333333,1.6666666666666667,0.1,0.0,9,6,1,77.89303333333334,27.333333333333332
2024-09-09,90240.0,28.233333333333334,33.083333333333336,24.46666666666667,71.93333333333334,1.8833333333333335,0.0,0.0,9,0,0,78.98861933333333,28.233333333333334
2024-09-10,93085.0,29.116666666666664,34.31666666666667,24.866666666666664,68.66666666666667,1.6666666666666667,0.0,0.0,9,1,0,79.85867666666667,29.116666666666664
2024-09-11,93246.0,28.266666666666666,33.25,25.55,78.25,1.5166666666666666,7.016666666666667,0.0,9,2,0,79.90373,28.266666666666666
2024-09-12,89018.0,27.28333333333333,30.96666666666667,25.266666666666666,85.03333333333333,1.5333333333333332,15.860000000000003,0.0,9,3,0,79.20766183333333,27.28333333333333
2024-09-13,85664.0,27.883333333333336,31.73333333333333,24.900000000000002,80.83333333333333,1.7166666666666668,9.1,0.0,9,4,0,79.63997083333334,27.883333333333336
2024-09-14,76464.0,28.5,33.233333333333334,25.28333333333333,77.0,1.55,0.0,0.0,9,5,1,80.09955,28.5
2024-09-15,72823.0,28.233333333333334,32.71666666666667,25.116666666666664,74.98333333333333,2.4833333333333334,0.0,0.0,9,6,1,79.40497483333334,28.233333333333334
2024-09-16,68399.0,27.28333333333333,31.083333333333332,23.849999999999998,76.14999999999999,2.5166666666666666,4.5,0.0,9,0,0,78.07854574999999,27.28333333333333
2024-09-17,68290.0,29.099999999999998,34.5,25.566666666666666,76.26666666666667,1.5666666666666667,2.2,0.0,9,1,0,80.93653066666667,29.099999999999998
2024-09-18,74274.0,29.150000000000002,34.11666666666667,25.816666666666666,77.16666666666667,1.5333333333333332,0.9,0.0,9,2,0,81.14580916666668,29.150000000000002
2024-09-19,88237.0,29.183333333333334,33.833333333333336,25.316666666666666,74.68333333333334,1.4833333333333334,0.0,0.0,9,3,0,80.83591858333332,29.183333333333334
2024-09-20,87933.0,25.866666666666664,28.566666666666666,22.483333333333334,90.96666666666665,2.15,47.56666666666666,0.0,9,4,0,77.53851066666667,25.866666666666664
2024-09-21,67880.0,21.333333333333332,24.566666666666666,19.316666666666666,90.89999999999999,3.3333333333333335,116.36666666666667,0.0,9,5,1,69.77938,21.333333333333332
2024-09-22,63076.0,21.333333333333332,25.233333333333334,18.53333333333333,77.61666666666666,2.35,5.8999999999999995,0.0,9,6,1,68.87345666666667,21.333333333333332
2024-09-23,72500.0,20.900000000000002,25.599999999999998,17.3,62.86666666666667,2.7999999999999994,2.4,0.0,9,0,0,67.24680866666668,20.900000000000002
2024-09-24,73547.0,21.266666666666666,26.900000000000002,16.116666666666667,65.53333333333333,2.0833333333333335,0.0,0.0,9,1,0,67.95212133333334,21.266666666666666
2024-09-25,75063.0,23.400000000000002,28.083333333333332,18.900000000000002,69.36666666666666,1.75,0.0,0.0,9,2,0,71.40404866666667,23.400000000000002
2024-09-26,76973.0,24.099999999999998,28.683333333333334,20.583333333333332,73.89999999999999,1.4666666666666668,0.8,0.0,9,3,0,72.88510099999999,24.099999999999998
2024-09-27,74594.0,23.433333333333334,28.633333333333336,20.166666666666668,73.81666666666666,1.9333333333333333,0.0,0.0,9,4,0,71.84994516666666,23.433333333333334
2024-09-28,64871.0,23.183333333333334,28.03333333333333,19.516666666666666,70.13333333333334,2.5833333333333335,0.15000000000000002,0.0,9,5,1,71.14608533333333,23.183333333333334
2024-09-29,63092.0,23.03333333333333,27.96666666666667,19.233333333333334,65.71666666666667,2.466666666666667,0.0,0.0,9,6,1,70.54488816666667,23.03333333333333
2024-09-30,74029.0,22.583333333333332,28.366666666666664,17.6,65.75,1.7333333333333334,0.0,0.0,9,0,0,69.89030625,22.583333333333332
2024-10-01,66345.0,19.733333333333334,24.88333333333333,15.9,69.58333333333333,2.4833333333333334,1.34,0.0,10,1,0,65.92738333333334,19.733333333333334
2024-10-02,67385.0,16.333333333333332,21.083333333333332,13.216666666666667,48.53333333333333,2.766666666666667,0.0,0.0,10,2,0,60.43757333333333,16.333333333333332
2024-10-03,64581.0,15.716666666666667,19.650000000000002,12.299999999999999,71.71666666666667,2.1166666666666667,7.2,0.0,10,3,0,59.933771416666666,15.716666666666667
2024-10-04,66048.0,17.55,23.75,12.333333333333334,69.01666666666667,1.8,0.3,0.0,10,4,0,62.637417416666665,17.55
2024-10-05,60131.0,18.266666666666666,24.28333333333333,12.9,66.64999999999999,1.7166666666666668,0.0,0.0,10,5,1,63.618036000000004,18.266666666666666
2024-10-06,60269.0,17.066666666666666,20.183333333333334,14.483333333333334,79.83333333333333,1.4000000000000001,1.95,0.0,10,6,1,62.19647333333333,17.066666666666666
2024-10-07,70285.0,17.150000000000002,20.25,14.633333333333333,79.8,1.45,2.65,0.0,10,0,0,62.328943,17.150000000000002
2024-10-08,70133.0,17.966666666666665,23.7,13.866666666666667,76.73333333333333,1.55,2.9499999999999997,0.0,10,1,0,63.52869133333333,17.966666666666665
2024-10-09,65676.0,18.683333333333334,23.95,14.116666666666667,68.68333333333334,2.033333333333333,2.9,0.0,10,2,0,64.31579608333334,18.683333333333334
2024-10-10,71339.0,18.683333333333334,24.283333333333335,14.866666666666667,69.83333333333333,1.7333333333333334,0.6799999999999999,0.0,10,3,0,64.36405583333334,18.683333333333334
2024-10-11,68580.0,18.816666666666666,24.599999999999998,14.049999999999999,70.2,1.3833333333333335,0.0,0.0,10,4,0,64.580107,18.816666666666666
2024-10-12,60197.0,18.650000000000002,24.78333333333333,14.0,66.53333333333333,1.3166666666666667,0.0,0.0,10,5,1,64.17661533333333,18.650000000000002
2024-10-13,59682.0,18.883333333333333,24.083333333333332,13.35,69.56666666666666,1.7666666666666666,0.0,0.0,10,6,1,64.65260716666667,18.883333333333333
2024-10-14,71337.0,19.333333333333332,22.0,17.533333333333335,79.66666666666667,1.6666666666666667,14.25,0.0,10,0,0,65.81586666666666,19.333333333333332
2024-10-15,72272.0,19.666666666666668,21.916666666666668,17.866666666666667,91.01666666666667,1.3666666666666665,10.216666666666667,0.0,10,1,0,66.93556166666667,19.666666666666668
2024-10-16,70903.0,19.45,24.683333333333334,16.150000000000002,79.05,1.6666666666666667,0.0,0.0,10,2,0,65.97182275,19.45
2024-10-17,71412.0,19.55,24.833333333333332,15.783333333333333,75.28333333333333,1.7833333333333332,0.0,0.0,10,3,0,65.94069608333334,19.55
2024-10-18,71869.0,20.099999999999998,22.983333333333334,17.400000000000002,86.63333333333333,2.5166666666666666,32.949999999999996,0.0,10,4,0,67.43160033333334,20.099999999999998
2024-10-19,61197.0,18.0,22.733333333333334,13.683333333333332,80.89999999999999,3.15,1.75,0.0,10,5,1,63.72768,18.0
2024-10-20,59093.0,14.283333333333333,17.95,11.383333333333333,58.35,3.75,0.0,0.0,10,6,1,57.77643175,14.283333333333333
2024-10-21,70223.0,15.783333333333333,19.8,11.35,74.06666666666666,1.7833333333333332,3.433333333333333,0.0,10,0,0,60.06625366666667,15.783333333333333
2024-10-22,72124.0,17.283333333333335,18.849999999999998,15.783333333333333,93.5,1.8166666666666667,34.449999999999996,0.0,10,1,0,62.9273175,17.283333333333335
2024-10-23,69492.0,14.816666666666668,18.416666666666668,10.950000000000001,68.13333333333334,3.4,0.76,0.0,10,2,0,58.55257133333333,14.816666666666668
2024-10-24,69778.0,13.633333333333333,19.900000000000002,8.200000000000001,68.53333333333333,1.9666666666666668,0.0,0.0,10,3,0,56.79267733333333,13.633333333333333
2024-10-25,68375.0,15.666666666666666,21.666666666666668,9.766666666666666,72.06666666666666,1.8666666666666665,0.0,0.0,10,4,0,59.862006666666666,15.666666666666666
2024-10-26,59839.0,17.666666666666668,23.816666666666666,12.449999999999998,71.31666666666666,1.8833333333333335,0.0,0.0,10,5,1,62.88500166666667,17.666666666666668
2024-10-27,59386.0,15.950000000000001,18.816666666666666,13.616666666666667,82.08333333333333,1.3499999999999999,1.5833333333333333,0.0,10,6,1,60.44295208333334,15.950000000000001
2024-10-28,69316.0,15.683333333333332,19.066666666666666,12.783333333333333,79.36666666666666,1.8,0.19999999999999998,0.0,10,0,0,59.976932166666664,15.683333333333332
2024-10-29,69236.0,15.683333333333335,20.25,13.049999999999999,69.60000000000001,1.9166666666666667,0.03333333333333333,0.0,10,1,0,59.857144000000005,15.683333333333335
2024-10-30,68664.0,15.766666666666666,22.150000000000002,11.299999999999999,72.86666666666666,1.55,0.0,0.0,10,2,0,60.02482466666667,15.766666666666666
2024-10-31,68949.0,16.233333333333334,22.650000000000002,11.6,71.63333333333334,1.5,0.0,0.0,10,3,0,60.717626333333335,16.233333333333334
2024-11-01,68839.0,14.783333333333333,17.033333333333335,13.016666666666666,84.06666666666666,1.5833333333333333,18.799999999999997,0.0,11,4,0,58.55654366666667,14.783333333333333
2024-11-02,59538.0,17.416666666666668,23.166666666666668,13.883333333333333,74.3,2.15,13.55,0.0,11,5,1,62.5937775,17.416666666666668
2024-11-03,59190.0,16.900000000000002,22.8,12.516666666666666,73.7,1.7166666666666668,0.0,0.0,11,6,1,61.780647,16.900000000000002
2024-11-04,68524.0,15.383333333333333,20.733333333333334,10.549999999999999,67.78333333333333,2.3666666666666667,0.15000000000000002,0.0,11,0,0,59.390546083333334,15.383333333333333
2024-11-05,68166.0,11.15,16.45,7.333333333333333,53.93333333333334,2.4166666666666665,0.0,0.0,11,1,0,53.57246433333333,11.15
2024-11-06,68529.0,8.933333333333334,14.049999999999999,5.066666666666666,44.43333333333334,2.6333333333333333,0.0,0.0,11,2,0,51.11171733333333,7.453523785597729
2024-11-07,69485.0,9.700000000000001,17.216666666666665,3.3000000000000003,57.96666666666667,1.3666666666666665,0.0,0.0,11,3,0,51.43430566666667,9.439867085829988
2024-11-08,67692.0,12.1,18.933333333333334,6.416666666666667,64.78333333333333,1.4166666666666667,0.0,0.0,11,4,0,54.59737883333334,12.1
2024-11-09,59156.0,13.683333333333332,20.099999999999998,8.366666666666667,67.86666666666667,1.5333333333333332,0.0,0.0,11,5,1,56.872124666666664,13.683333333333332
2024-11-10,59260.0,14.35,19.25,11.4,74.05,1.3,0.0,0.0,11,6,1,57.85426325,14.35
2024-11-11,67759.0,14.683333333333332,21.316666666666666,9.833333333333334,71.14999999999999,1.3666666666666665,0.0,0.0,11,0,0,58.36176974999999,14.683333333333332
2024-11-12,67979.0,14.5,20.099999999999998,10.883333333333333,67.6,1.7666666666666668,0.0,0.0,11,1,0,58.08218,14.5
2024-11-13,67459.0,14.366666666666667,21.166666666666668,8.916666666666666,67.08333333333333,1.7333333333333334,0.0,0.0,11,2,0,57.88534583333333,14.366666666666667
2024-11-14,69516.0,14.783333333333333,18.71666666666667,11.533333333333333,71.98333333333333,1.5166666666666666,0.07500000000000001,0.0,11,3,0,58.51600408333333,14.783333333333333
2024-11-15,67652.0,16.133333333333333,20.233333333333334,13.549999999999999,73.48333333333333,1.4666666666666668,0.9666666666666667,0.0,11,4,0,60.59664133333334,16.133333333333333
2024-11-16,60205.0,17.216666666666665,22.933333333333334,13.4,74.03333333333333,1.8666666666666665,3.175,0.0,11,5,1,62.27734483333333,17.216666666666665
2024-11-17,60350.0,10.416666666666666,16.066666666666666,5.333333333333333,49.56666666666666,3.516666666666666,0.0,0.0,11,6,1,52.76102916666667,10.416666666666666
2024-11-18,72217.0,4.533333333333333,9.35,1.3500000000000003,34.31666666666667,3.283333333333333,0.0,0.0,11,0,0,46.60484866666667,1.7257780436532002
2024-11-19,72232.0,6.816666666666666,12.533333333333333,1.15,56.88333333333333,1.5833333333333333,0.0,0.0,11,1,0,47.52595508333333,5.9062184646263995
2024-11-20,72295.0,8.266666666666667,13.066666666666668,3.766666666666667,62.666666666666664,1.6500000000000001,0.7,0.0,11,2,0,49.16330666666667,7.496153867556656
2024-11-21,71709.0,10.15,15.133333333333335,5.966666666666666,68.61666666666666,1.9333333333333333,0.0,0.0,11,3,0,51.60426241666667,10.15
2024-11-22,70524.0,8.049999999999999,12.716666666666667,4.383333333333334,51.61666666666667,2.3333333333333335,0.0,0.0,11,4,0,49.552906916666664,6.6272250822009005
2024-11-23,62101.0,6.983333333333334,13.416666666666666,2.1,56.75,1.7833333333333332,0.0,0.0,11,5,1,47.76466125,5.8787693830138705
2024-11-24,61350.0,8.383333333333333,14.799999999999999,3.6666666666666665,64.36666666666666,1.4333333333333333,0.0,0.0,11,6,1,49.228178166666666,7.868489435185356
2024-11-25,71647.0,10.950000000000001,16.65,4.7,63.68333333333334,2.25,0.6199999999999999,0.0,11,0,0,52.96637508333333,10.950000000000001
2024-11-26,74829.0,8.35,13.166666666666666,4.366666666666666,72.61666666666667,3.85,20.599999999999998,0.9,11,1,0,48.682173416666664,6.035828003463402
2024-11-27,79064.0,2.983333333333333,5.916666666666667,1.0,73.81666666666666,3.233333333333333,9.333333333333334,13.066666666666668,11,2,0,40.34089191666666,-0.11287608969786422
2024-11-28,77085.0,4.0,7.6000000000000005,1.05,71.03333333333333,3.0333333333333337,4.38,6.1000000000000005,11,3,0,42.19515333333334,1.2632619678629906
2024-11-29,76785.0,3.3333333333333335,6.133333333333333,0.25,72.5,2.3000000000000003,3.7800000000000002,0.0,11,4,0,41.025,1.0994637722847724
2024-11-30,63782.0,5.866666666666667,9.950000000000001,2.0500000000000003,68.36666666666666,2.15,0.03333333333333333,0.0,11,5,1,45.246302666666665,4.218763336841123
2024-12-01,62792.0,7.8500000000000005,12.799999999999999,3.15,77.89999999999999,1.5833333333333333,0.6,0.0,12,6,1,47.572798500000005,7.089717159386411
2024-12-02,74384.0,9.450000000000001,16.099999999999998,3.516666666666667,72.7,2.283333333333333,0.0,0.0,12,0,0,50.3598485,8.3146889800168
2024-12-03,77669.0,4.216666666666667,8.200000000000001,0.6,45.699999999999996,2.4833333333333334,0.0,0.0,12,1,0,45.0881465,1.971725297784511
2024-12-04,76065.0,4.1499999999999995,8.583333333333334,0.6833333333333332,49.81666666666666,1.8666666666666665,0.0,0.0,12,2,0,44.58443441666667,2.5091434443902103
2024-12-05,76375.0,5.483333333333333,9.950000000000001,1.2833333333333332,59.9,2.4166666666666665,0.7999999999999999,0.0,12,3,0,45.4274715,3.528729773338318
2024-12-06,75454.0,4.783333333333334,8.283333333333333,1.7833333333333334,53.88333333333333,2.85,0.09999999999999999,0.0,12,4,0,45.02082858333333,2.343248919470513
2024-12-07,65961.0,2.15,5.783333333333334,-0.5166666666666667,59.383333333333326,2.4333333333333336,0.85,0.4,12,5,1,40.81365758333334,-0.4275881738972531
2024-12-08,65834.0,1.5,5.883333333333333,-1.3666666666666665,50.03333333333333,2.716666666666667,0.15,0.1,12,6,1,41.103228333333334,-1.4673874612124744
2024-12-09,79009.0,2.9,7.95,-2.1333333333333333,55.56666666666666,1.7833333333333332,0.0,0.0,12,0,0,42.29828566666667,1.1609418933190838
2024-12-10,78819.0,4.166666666666667,8.916666666666666,0.3666666666666667,55.01666666666667,1.9333333333333333,0.0,0.0,12,1,0,44.07705416666667,2.454250138890184
2024-12-11,79778.0,4.133333333333334,9.733333333333333,0.85,53.81666666666666,1.75,0.0,0.0,12,2,0,44.15439466666667,2.625415952733887
2024-12-12,79296.0,2.5,7.2,-1.45,47.48333333333333,2.266666666666667,0.0,0.0,12,3,0,42.710095833333334,0.1521163466331623
2024-12-13,81020.0,2.2333333333333334,6.083333333333333,-0.1333333333333333,46.199999999999996,2.3833333333333333,0.6,0.0,12,4,0,42.523882,-0.27983207476472405
2024-12-14,68123.0,1.05,4.483333333333333,-2.0166666666666666,53.666666666666664,2.4499999999999997,0.03333333333333333,1.0,12,5,1,40.034031666666664,-1.745392026232564
2024-12-15,66671.0,2.766666666666667,6.083333333333333,-0.4000000000000001,62.583333333333336,2.6999999999999997,0.58,0.5,12,6,1,41.30574083333333,0.057776144092664294
2024-12-16,81607.0,2.8333333333333335,7.266666666666667,-0.7666666666666666,55.699999999999996,1.8,0.025,0.0,12,0,0,42.192285,1.0633656300310106
2024-12-17,81060.0,2.3166666666666664,6.6499999999999995,-0.6666666666666666,50.050000000000004,2.4499999999999997,0.0,0.0,12,1,0,42.167246750000004,-0.24664951391213008
2024-12-18,82457.0,-0.9166666666666666,2.85,-3.483333333333333,49.46666666666667,2.6666666666666665,0.0,0.0,12,2,0,38.03485666666667,-4.2993020214726085
2024-12-19,83314.0,-0.19999999999999996,6.133333333333333,-5.383333333333333,48.46666666666667,1.6833333333333333,0.0,0.0,12,3,0,39.11130266666667,-2.279065617853447
2024-12-20,82424.0,2.4166666666666665,6.833333333333333,-1.4333333333333333,58.96666666666667,1.7333333333333334,0.26666666666666666,0.5,12,4,0,41.236044166666666,0.6661497549643247
2024-12-21,69530.0,1.3333333333333333,4.616666666666666,-2.0,68.66666666666667,3.1833333333333336,1.72,0.9333333333333332,12,5,1,38.46706666666667,-2.067266080856648
